Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy), Oct 8 2024


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      11      20      05      02     143   -9.03   -0.76    5.83 -769.82   54.55  -74.67    7.27 3630477.93
   2024      05      11      20      05      56     977    4.15    4.77    7.68  -788.5   48.22  -101.9    7.32 3621110.25
   2024      05      11      20      06      58     124   -1.86    1.97    9.99 -780.57   60.33 -118.18    7.45 3605445.01
   2024      05      11      20      08      03     759   -0.86    3.67   12.01 -760.21   54.78 -101.52    5.33 4377258.01
   2024      05      11      20      09      04     246   -0.67    4.13   12.79 -759.27   52.41   -95.0    4.73 4595848.35
   2024      05      11      20      10      08     689   -1.24    5.06   12.41 -742.02   48.69  -94.43    4.51 5113021.62
   2024      05      11      20      11      46     061   -0.22     7.3   13.94 -617.68    31.5  -51.87    2.17 7617142.41
   2024      05      11      20      11      58     675    0.41    1.76    5.96 -775.63   60.51 -134.61    5.71 4279520.18
   2024      05      11      20      12      55     618    0.16   -0.41    8.74 -789.45   74.35 -122.08    6.46 4154430.32
   2024      05      11      20      13      54     801     4.5   -0.03   -7.77 -801.74   62.88  -49.87    5.93 4498573.97
   2024      05      11      20      14      53     066    4.37    0.26   -7.61 -809.54   63.09  -43.07    6.02 4599882.36
   2024      05      11      20      15      50     740    4.48   -2.92   -7.35 -819.71   70.25  -27.38    5.91 4595302.85
   2024      05      11      20      16      53     391    3.74   -7.76   -2.79 -803.64   106.7  -41.69    6.03 4809659.52
   2024      05      11      20      17      53     471     1.8   -4.42   -5.11 -804.22  100.87  -38.56    6.32 4428558.95
   2024      05      11      20      18      51     233    3.18    -0.7   -5.65 -814.96   94.42  -32.83    6.44 4299415.53
   2024      05      11      20      19      53     340    2.38    -3.9   -8.31 -804.71  108.33    9.35    4.87 5049984.38
   2024      05      11      20      20      57     324    3.09    -4.8   -8.79 -786.36   118.2    8.27    4.69 5549438.77
   2024      05      11      20      21      54     850    3.96   -2.36   -9.51  -800.3   89.56   22.99    4.72 5539562.39
   2024      05      11      20      22      54     951    4.16   -4.04   -9.21 -797.02  113.84   12.27    4.64 5388894.88
   2024      05      11      20      23      54     727    4.69   -0.79   -9.63 -801.53   84.87   15.62    4.67 5485197.12
   2024      05      11      20      24      50     840    5.22   -0.22    -8.5 -820.21    64.1   14.65    5.35 5018944.28
   2024      05      11      20      25      50     341    4.54   -5.73   -7.37 -819.63   93.64   10.22    5.43 4912626.49
   2024      05      11      20      26      53     548    5.79    3.91   -7.73 -809.35   53.87    9.65    4.97 5243349.32
   2024      05      11      20      27      49     861    4.32    4.83   -4.13 -825.05   58.49    5.81     5.2 5029626.36
   2024      05      11      20      28      46     881    3.17    3.02   -5.65 -838.06   61.47   -4.22    6.58 4340480.73
   2024      05      11      20      29      48     355    4.73    6.95   -4.68 -832.17   51.47   -6.33    5.88 4630694.42
   2024      05      11      20      30      49     113    2.34    7.55   -1.38 -828.86   50.89   -7.95    6.04 4583740.36
   2024      05      11      20      31      46     642    5.29    6.43   -2.59 -839.63   53.74  -11.65    5.83 4624474.41
   2024      05      11      20      32      51     546     2.9    6.96    -4.7 -818.23   50.97    -8.1    5.72 4882510.29
   2024      05      11      20      33      47     596     3.8    5.49   -4.94 -835.77   48.84    1.33    5.81 4675590.42
   2024      05      11      20      34      48     066    5.56    4.96   -4.16 -833.48   52.17   -3.87    5.74 4703608.38
   2024      05      11      20      35      47     902    7.25    2.82   -5.42  -834.3   49.69  -10.82    5.66 4432706.97
   2024      05      11      20      36      52     294    5.77    7.42   -2.83 -815.46   39.22   -20.8    5.49 4524887.04
   2024      05      11      20      37      48     704    6.81     2.2   -5.64 -830.84   49.05   -7.59    5.59 4646362.22
   2024      05      11      20      38      51     154    6.12    4.94   -4.33 -820.34   43.64  -13.24     5.6 4496447.79
   2024      05      11      20      39      46     205    7.26    3.89   -2.89 -841.81   47.62   -22.9    5.63 4352332.88
   2024      05      11      20      40      48     647    7.19    4.54   -1.47 -830.86   46.43  -27.16    5.79 4523082.27
   2024      05      11      20      41      50     477    7.14    4.62   -2.64 -823.09   44.94  -20.78    5.71 4567659.45
   2024      05      11      20      42      47     093    7.21    4.05   -3.03 -837.98   48.07  -16.53    5.96 4358561.07
   2024      05      11      20      43      47     986    6.44    3.79   -2.39 -834.09   46.36  -17.05    6.25 4420606.92
   2024      05      11      20      44      48     811    6.54    4.26   -2.88 -830.46   45.99   -17.2    6.04 4324344.77
   2024      05      11      20      45      47     947    6.02    3.88   -2.94 -834.37   45.29  -15.78    6.28 4276307.7
   2024      05      11      20      46      49     809    5.11    5.51   -2.69 -826.42   40.92  -13.29    5.82 4196410.02
   2024      05      11      20      47      49     821    5.08    5.35   -3.47 -826.29   42.74   -12.3    5.95 4092967.15
   2024      05      11      20      48      47     144     7.1    1.58    -4.4 -837.81   48.45   -14.9    6.02 4191860.42
   2024      05      11      20      49      42     570     6.9   -3.75   -3.68 -857.99   56.08  -21.23    5.93 4586186.12
   2024      05      11      20      50      46     962    4.92   -5.09   -4.77 -837.68   60.32  -23.19    5.84 4523825.28
   2024      05      11      20      51      46     025    7.75    0.71   -4.15 -842.97   47.08  -12.25    6.28 4439156.16
   2024      05      11      20      52      50     067    3.82    7.04   -2.66 -825.18   43.64  -13.71    5.86 4287827.01
   2024      05      11      20      53      55     078    4.03     7.9   -1.55 -803.35    43.0  -24.62     5.5 4323697.96
   2024      05      11      20      54      49     546    6.69    3.75   -4.22 -827.22   47.75  -15.43    5.97 4416140.68
   2024      05      11      20      55      49     073    7.72    2.64   -4.65 -829.31   47.34  -16.86    5.78 4489018.88
   2024      05      11      20      56      46     765    7.73     2.5   -4.91 -839.59    48.6  -12.15    5.96 4360374.32
   2024      05      11      20      57      49     273    7.87    3.28   -4.99 -828.41   48.95   -13.4    5.86 4405264.98
   2024      05      11      20      58      47     528    7.67    4.61   -3.82 -836.31   46.23   -13.0    5.79 4403157.08
   2024      05      11      20      59      48     810    7.39    3.88   -6.47 -830.81   44.58    1.27    5.71 4576085.37
   2024      05      11      21      00      48     041    8.03    4.23   -6.16 -834.17   45.32   -5.89    5.33 4451863.04
   2024      05      11      21      01      54     166    6.23    1.47   -8.01 -807.17   50.71    -3.4    5.38 4774329.35
   2024      05      11      21      02      51     787    7.06    2.76   -7.39 -817.66   46.75   -3.48    5.32 4608900.6
   2024      05      11      21      03      49     628    5.92    1.52   -6.91 -826.77   52.19   -3.43    5.37 4287383.95
   2024      05      11      21      04      54     094    3.44    0.94   -4.66 -807.72   46.78   -4.07    4.93 4803036.81
   2024      05      11      21      06      02     939    9.33    3.27   -8.07 -770.92   34.17  -34.16    3.16 5917756.27
   2024      05      11      21      06      49     908     6.6    0.35   -6.87 -825.99   44.81   -0.99    5.51 4341392.19
   2024      05      11      21      07      50     047    6.63    0.91   -7.49 -825.29   46.31   -2.74    5.54 4377616.1
   2024      05      11      21      08      45     587     9.2    3.05   -4.23 -844.94   48.91  -12.18    6.26 4138703.78
   2024      05      11      21      09      48     318    8.07   -0.39    -7.1 -832.54   51.36   -12.7    5.82 4073824.32
   2024      05      11      21      10      39     715    7.55   -0.26   -2.35 -872.23   46.04  -11.68    7.01 4089080.82
   2024      05      11      21      11      43     401    6.03    2.74   -2.27 -855.17    42.2   -18.2    7.31 3851265.24
   2024      05      11      21      12      45     023    6.86    5.58   -0.65 -847.58   42.89  -24.09    6.81 3796201.53
   2024      05      11      21      13      42     169    8.54    2.57   -0.61 -860.55   47.18  -20.72    6.69 4115901.32
   2024      05      11      21      14      42     338    8.89    3.18    3.91  -859.2   51.36  -31.69    6.67 4110865.13
   2024      05      11      21      15      45     773    4.93    4.49    7.24 -843.27   47.34  -41.75    6.44 3867315.47
   2024      05      11      21      16      45     841    2.32    3.14     8.5 -842.61   49.61  -45.84    6.68 3946049.06
   2024      05      11      21      17      43     817   -0.62    2.97    6.29 -850.73   47.75  -64.65    7.47 3642746.28
   2024      05      11      21      18      45     716   -1.38     3.3    8.69 -843.09   41.22  -55.12    6.83 3721189.15
   2024      05      11      21      19      46     657   -4.67    1.62    8.34 -838.41   46.38  -57.31     7.3 3642559.81
   2024      05      11      21      20      48     237    -8.0    0.82    9.63 -831.94   45.97  -48.16    6.15 3934932.49
   2024      05      11      21      21      47     950   -5.82    2.38    9.04 -833.01   45.72   -51.9    6.72 3865884.55
   2024      05      11      21      22      47     820   -7.77   -0.21    7.88 -833.58   43.65  -53.89    6.35 3829987.14
   2024      05      11      21      23      52     371   -5.83   -0.08   12.36 -814.02    44.9  -44.77    5.53 3961865.44
   2024      05      11      21      24      49     544  -10.11   -1.37   10.23 -826.51   45.96  -41.39    4.72 4419075.77
   2024      05      11      21      25      54     367  -10.98   -2.51    9.77 -805.51   44.56  -43.47    4.39 4621414.91
   2024      05      11      21      26      48     807  -10.53   -3.04    9.85 -830.01   46.21  -35.83     4.8 4249551.69
   2024      05      11      21      27      52     659  -10.52   -2.65    10.0 -813.11    44.6  -38.44    4.45 4653701.37
   2024      05      11      21      28      57     269  -10.42    -2.5   10.65 -793.52   41.43  -40.78    4.12 4743282.61
   2024      05      11      21      29      55     845  -10.66    -3.0   10.43  -799.4   44.32  -40.02     4.0 4615617.92
   2024      05      11      21      30      52     855  -10.33   -2.91   10.45 -812.26   44.55   -38.4    4.16 4326817.06
   2024      05      11      21      31      50     739   -10.4   -3.72    9.64  -821.8   44.87  -29.62    4.97 4197716.6
   2024      05      11      21      32      54     525  -10.74   -4.82    9.89 -805.06   47.51  -35.06    4.18 4379878.95
   2024      05      11      21      33      55     353  -10.59   -4.81    9.68 -801.41   46.65  -38.55    4.23 4594710.54
   2024      05      11      21      34      53     619  -10.63   -5.75    9.09 -808.78   45.67   -40.5    4.11 4444569.82
   2024      05      11      21      37      55     909  -10.68   -4.88    9.34 -799.53   42.95  -31.93    3.95 4739718.11
   2024      05      11      21      38      48     056  -10.11   -3.71    9.48 -833.37   38.95  -42.77    4.36 5102970.75
   2024      05      11      21      39      57     412  -10.88   -4.87    9.78 -793.23   40.04  -34.37    3.67 5328342.81
   2024      05      11      21      40      53     218  -10.42   -5.48    9.66 -810.91   43.81  -33.35    3.96 5008763.36
   2024      05      11      21      41      49     558  -10.99   -5.38    9.46 -826.33   48.77  -39.52    3.92 4954130.84
   2024      05      11      21      42      54     123  -10.83    -4.9    9.61 -806.82   45.07  -36.12    3.98 5308463.56
   2024      05      11      21      43      52     274  -11.13   -4.51    9.55 -814.59   46.65   -38.4    3.82 5097826.46
   2024      05      11      21      44      51     199   -11.0   -4.45    9.82 -819.35   44.82  -38.91    3.77 5002521.56
   2024      05      11      21      45      52     600  -10.98   -4.18     9.9 -813.08    45.8  -41.19    3.71 5135927.5
   2024      05      11      21      46      53     983  -10.21   -4.84   10.34 -807.39    44.0  -37.51    3.78 5136349.52
   2024      05      11      21      47      52     524  -10.77   -4.82   10.14 -813.47   45.57  -39.97    3.61 5179588.84
   2024      05      11      21      48      57     300  -10.39   -4.63   10.54 -793.47   42.33  -35.35    3.66 5512080.6
   2024      05      11      21      49      55     374   -8.92   -5.15    11.4 -801.73   41.67  -33.36    3.77 5131023.56
   2024      05      11      21      50      53     972   -9.65   -4.94   10.78 -807.71   42.44  -32.45    3.79 4888593.47
   2024      05      11      21      51      53     624   -9.53   -4.45   10.97 -809.09   41.74  -35.85    3.88 4893367.49
   2024      05      11      21      52      55     478   -8.86   -4.54   11.32 -801.12   42.19   -36.0    3.95 5124160.6
   2024      05      11      21      53      54     210   -8.55   -4.12   11.83 -806.57   42.17  -34.87    3.79 4896679.03
